Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg)
2009-01-01 18:00:00,1000.1466666666669,-5.116666666666666,268.03333333333336,-6.645,88.93333333333332,4.171666666666667,3.7100000000000004,0.45999999999999996,2.3083333333333336,3.7100000000000004,1298.0100000000002,0.5766666666666668,1.0233333333333332,167.36666666666667
2009-01-01 19:00:00,1000.2016666666667,-4.955000000000001,268.19,-6.471666666666667,89.01666666666667,4.221666666666667,3.758333333333333,0.4633333333333333,2.3383333333333334,3.758333333333333,1297.2716666666668,0.4466666666666666,0.8366666666666666,155.49999999999997
2009-01-01 20:00:00,1000.2383333333333,-4.925,268.21666666666664,-6.316666666666666,89.88333333333333,4.2316666666666665,3.8033333333333332,0.4266666666666667,2.3683333333333336,3.8016666666666663,1297.16,0.6766666666666667,1.19,169.86666666666665
2009-01-01 21:00:00,1000.1183333333333,-4.795000000000001,268.3583333333333,-6.123333333333334,90.31666666666666,4.2749999999999995,3.858333333333333,0.4166666666666667,2.405,3.858333333333333,1296.3316666666667,0.47833333333333333,0.855,211.9166666666667
2009-01-01 22:00:00,999.8816666666665,-4.3500000000000005,268.82,-5.734999999999999,89.98333333333333,4.420000000000001,3.9783333333333335,0.4416666666666667,2.476666666666667,3.9783333333333335,1293.8333333333333,0.31833333333333336,0.6266666666666666,179.11666666666667
2009-01-01 23:00:00,999.7600000000001,-4.453333333333333,268.72499999999997,-5.601666666666667,91.64999999999999,4.386666666666667,4.0183333333333335,0.36333333333333334,2.5049999999999994,4.0216666666666665,1294.16,0.5266666666666666,0.9616666666666666,186.75
2009-01-02 00:00:00,989.5916666666667,-3.063333333333333,270.90666666666664,-5.108333333333333,85.66666666666667,4.87,4.170000000000001,0.6966666666666667,2.6283333333333334,4.218333333333333,1274.2983333333334,3.775,5.523333333333333,33.39833333333333
2009-01-02 01:00:00,988.8933333333334,-3.3149999999999995,270.71,-5.883333333333333,82.31666666666666,4.78,3.9333333333333336,0.8449999999999999,2.478333333333333,3.98,1274.7066666666667,4.156666666666666,5.69,32.20166666666667
2009-01-02 02:00:00,988.3299999999999,-3.4599999999999995,270.6083333333333,-6.285,80.66666666666667,4.728333333333334,3.813333333333333,0.9133333333333334,2.4033333333333333,3.856666666666666,1274.7250000000001,3.2916666666666665,4.6899999999999995,27.701666666666664
2009-01-02 03:00:00,987.67,-3.6016666666666666,270.51500000000004,-6.090000000000001,82.75,4.676666666666667,3.8699999999999997,0.805,2.4416666666666664,3.9183333333333334,1274.515,3.3100000000000005,4.7299999999999995,34.94833333333333
2009-01-02 04:00:00,987.0799999999999,-3.7183333333333337,270.4466666666667,-6.151666666666667,83.08333333333333,4.634999999999999,3.853333333333333,0.785,2.4316666666666666,3.905,1274.3016666666665,2.1799999999999997,3.5649999999999995,47.40833333333333
2009-01-02 05:00:00,986.7233333333334,-4.035,270.1566666666667,-5.793333333333334,87.46666666666665,4.53,3.9600000000000004,0.5683333333333334,2.5,4.013333333333334,1275.2933333333333,1.675,2.481666666666667,47.26333333333334
2009-01-02 06:00:00,986.305,-4.303333333333334,269.91666666666663,-5.261666666666667,92.98333333333333,4.4366666666666665,4.125,0.31333333333333335,2.606666666666666,4.1816666666666675,1275.95,3.286666666666667,4.461666666666666,26.626666666666665
2009-01-02 07:00:00,986.4249999999998,-4.288333333333333,269.925,-5.390000000000001,91.9833333333333,4.441666666666667,4.083333333333333,0.3566666666666667,2.5799999999999996,4.14,1276.0516666666665,2.033333333333333,3.606666666666667,57.85666666666666
2009-01-02 08:00:00,986.5516666666667,-4.196666666666667,270.0083333333334,-6.141666666666667,86.19999999999999,4.4750000000000005,3.8533333333333335,0.6183333333333333,2.435,3.9066666666666676,1275.8833333333334,1.7783333333333335,3.3349999999999995,70.87833333333333
2009-01-02 09:00:00,986.5783333333334,-4.19,270.01166666666666,-6.125,86.28333333333335,4.476666666666667,3.863333333333333,0.6133333333333333,2.436666666666667,3.9133333333333336,1275.885,3.103333333333333,5.168333333333333,40.916666666666664
2009-01-02 10:00:00,986.5750000000002,-3.6999999999999997,270.505,-5.891666666666667,84.64999999999999,4.6433333333333335,3.93,0.7116666666666668,2.481666666666667,3.983333333333334,1273.53,4.2733333333333325,7.146666666666666,45.143333333333324
2009-01-02 11:00:00,986.4766666666666,-3.3083333333333336,270.905,-5.6049999999999995,84.01666666666668,4.783333333333332,4.0183333333333335,0.765,2.5366666666666666,4.073333333333333,1271.5200000000002,4.3950000000000005,7.128333333333334,45.681666666666665
2009-01-02 12:00:00,986.0533333333333,-3.11,271.13666666666666,-5.546666666666667,83.14999999999999,4.851666666666667,4.035,0.8183333333333334,2.55,4.093333333333333,1270.0266666666669,5.246666666666666,7.900000000000001,43.44166666666666
2009-01-02 13:00:00,985.4950000000002,-2.8466666666666662,271.44666666666666,-6.003333333333334,78.71666666666665,4.95,3.898333333333333,1.055,2.4633333333333334,3.955,1268.1316666666664,4.183333333333334,7.211666666666667,45.65
2009-01-02 14:00:00,984.84,-2.8216666666666668,271.52333333333337,-5.986666666666667,78.68333333333334,4.958333333333333,3.9033333333333338,1.0583333333333333,2.4683333333333337,3.9633333333333334,1267.1683333333333,4.381666666666667,6.7299999999999995,48.70333333333334
2009-01-02 15:00:00,984.5916666666667,-2.7383333333333333,271.62500000000006,-6.128333333333334,77.35,4.989999999999999,3.86,1.1333333333333335,2.441666666666667,3.9216666666666664,1266.4833333333333,5.24,7.69,45.550000000000004
2009-01-02 16:00:00,984.435,-2.841666666666667,271.53666666666663,-6.36,76.56666666666666,4.951666666666667,3.7916666666666665,1.1583333333333332,2.3983333333333334,3.8499999999999996,1266.795,5.751666666666666,8.690000000000001,47.12166666666666
2009-01-02 17:00:00,984.4783333333334,-3.17,271.20166666666665,-6.146666666666667,79.76666666666667,4.831666666666666,3.853333333333333,0.9766666666666667,2.438333333333333,3.9166666666666665,1268.3666666666666,5.706666666666667,9.211666666666668,47.06
2009-01-02 18:00:00,984.4266666666666,-3.408333333333333,270.96500000000003,-6.22,80.75,4.745,3.8316666666666666,0.9133333333333334,2.4233333333333333,3.893333333333333,1269.4266666666665,5.300000000000001,8.981666666666667,49.531666666666666
2009-01-02 19:00:00,983.9033333333333,-3.3183333333333334,271.09666666666664,-6.148333333333333,80.64999999999999,4.778333333333333,3.8516666666666666,0.9249999999999999,2.44,3.92,1268.325,6.096666666666668,9.418333333333335,45.13333333333333
2009-01-02 20:00:00,983.6583333333333,-3.1449999999999996,271.28999999999996,-5.706666666666666,82.35000000000001,4.841666666666668,3.9866666666666664,0.8533333333333332,2.525,4.051666666666667,1267.1266666666668,4.525,7.316666666666667,50.495
2009-01-02 21:00:00,983.3466666666667,-2.831666666666667,271.63,-5.0133333333333345,84.81666666666666,4.956666666666667,4.203333333333333,0.7516666666666668,2.6633333333333336,4.275,1265.1483333333333,3.595,6.1883333333333335,50.203333333333326
2009-01-02 22:00:00,983.0016666666667,-2.695,271.7966666666666,-4.6450000000000005,86.33333333333333,5.008333333333334,4.321666666666666,0.6833333333333335,2.7383333333333333,4.3966666666666665,1264.0,3.7883333333333327,6.003333333333333,46.25333333333333
2009-01-02 23:00:00,982.8266666666667,-2.5450000000000004,271.95666666666665,-4.406666666666666,86.96666666666668,5.0649999999999995,4.401666666666667,0.6616666666666667,2.7899999999999996,4.48,1263.0566666666666,3.4583333333333326,5.253333333333333,42.401666666666664
2009-01-03 00:00:00,986.7416666666664,5.3116666666666665,279.5366666666667,4.935,97.39999999999999,8.923333333333332,8.69,0.22999999999999998,5.495,8.805,1230.28,1.125,1.7316666666666667,171.8166666666667
2009-01-03 01:00:00,986.7099999999999,4.99,279.21333333333337,4.583333333333333,97.21666666666665,8.721666666666666,8.478333333333333,0.24333333333333332,5.361666666666667,8.595,1231.7733333333333,1.5899999999999999,2.481666666666667,174.1
2009-01-03 02:00:00,986.2800000000001,4.45,278.70833333333337,3.9,96.2,8.4,8.078333333333335,0.32,5.111666666666667,8.191666666666666,1233.8133333333333,2.0033333333333334,3.0049999999999994,173.16666666666666
2009-01-03 03:00:00,986.0649999999999,4.165,278.44166666666666,3.5416666666666665,95.7,8.231666666666667,7.876666666666666,0.35333333333333333,4.985,7.990000000000001,1234.905,1.9200000000000002,2.938333333333333,179.64999999999998
2009-01-03 04:00:00,985.9183333333334,4.048333333333334,278.3383333333333,3.4483333333333337,95.83333333333333,8.17,7.825,0.33666666666666667,4.953333333333333,7.9366666666666665,1235.2450000000001,1.8149999999999997,2.8349999999999995,185.13333333333333
2009-01-03 05:00:00,985.735,3.8800000000000003,278.18,3.31,96.06666666666666,8.066666666666668,7.751666666666666,0.315,4.906666666666666,7.863333333333333,1235.8183333333334,1.7749999999999997,2.731666666666666,183.51666666666665
2009-01-03 06:00:00,985.5000000000001,3.6599999999999997,277.9816666666667,3.1966666666666668,96.75,7.946666666666666,7.688333333333333,0.25833333333333336,4.866666666666666,7.801666666666667,1236.5233333333333,1.361666666666667,2.1716666666666664,192.71666666666667
2009-01-03 07:00:00,985.43,3.723333333333333,278.04833333333335,3.315,97.14999999999999,7.9799999999999995,7.755,0.2283333333333333,4.91,7.866666666666667,1236.13,1.9033333333333333,2.898333333333333,189.13333333333333
2009-01-03 08:00:00,985.4516666666667,4.081666666666667,278.40666666666664,3.5516666666666663,96.35000000000001,8.183333333333334,7.885000000000001,0.2966666666666667,4.991666666666666,8.001666666666665,1234.5033333333333,2.3783333333333334,3.5849999999999995,165.54999999999998
2009-01-03 09:00:00,985.5916666666667,3.813333333333333,278.125,2.981666666666667,94.28333333333335,8.031666666666668,7.571666666666666,0.4566666666666667,4.79,7.681666666666666,1236.02,2.845,4.126666666666666,158.0
2009-01-03 10:00:00,985.4616666666666,3.8366666666666664,278.1616666666667,2.7616666666666667,92.66666666666667,8.045,7.453333333333333,0.59,4.72,7.565,1235.8033333333333,2.9450000000000003,4.2733333333333325,175.04999999999998
2009-01-03 11:00:00,985.2416666666667,4.433333333333334,278.77666666666664,2.651666666666667,88.16666666666667,8.393333333333333,7.3950000000000005,0.9983333333333334,4.681666666666666,7.506666666666667,1232.9083333333335,2.84,4.2733333333333325,165.45
2009-01-03 12:00:00,984.6333333333333,6.88,281.2833333333333,3.536666666666667,79.23333333333333,9.953333333333335,7.875,2.0783333333333336,4.989999999999999,7.998333333333334,1221.158333333333,2.58,4.001666666666666,164.25
2009-01-03 13:00:00,983.9116666666667,9.001666666666667,283.47333333333336,4.298333333333333,72.335,11.506666666666666,8.31,3.1916666666666664,5.2700000000000005,8.446666666666667,1210.8783333333333,2.1149999999999998,3.6466666666666665,151.73333333333335
2009-01-03 14:00:00,983.505,11.223333333333334,285.74,4.878333333333334,64.90499999999999,13.345,8.655,4.6883333333333335,5.493333333333333,8.799999999999999,1200.7566666666664,2.165,3.7116666666666664,161.93333333333337
2009-01-03 15:00:00,983.1516666666666,12.063333333333333,286.6116666666667,4.583333333333333,60.11166666666666,14.101666666666667,8.476666666666667,5.625,5.38,8.621666666666668,1196.87,3.22,4.666666666666667,165.75
2009-01-03 16:00:00,982.9499999999999,10.243333333333332,284.8016666666667,4.006666666666667,65.18333333333334,12.503333333333332,8.139999999999999,4.363333333333332,5.17,8.28,1204.466666666667,3.98,5.835,173.48333333333332
2009-01-03 17:00:00,983.215,8.051666666666666,282.57666666666665,3.635,73.60000000000001,10.783333333333333,7.93,2.8533333333333335,5.033333333333333,8.065000000000001,1214.2833333333335,3.2383333333333333,4.983333333333333,171.28333333333333
2009-01-03 18:00:00,983.745,5.918333333333333,280.39000000000004,2.7116666666666664,79.81666666666666,9.311666666666667,7.428333333333332,1.8833333333333335,4.71,7.551666666666667,1224.465,2.6366666666666667,4.001666666666666,183.13333333333333
2009-01-03 19:00:00,984.1366666666667,4.378333333333333,278.81166666666667,2.0483333333333333,84.76666666666667,8.358333333333333,7.081666666666667,1.2749999999999997,4.49,7.198333333333334,1231.9116666666666,1.9166666666666667,2.7116666666666664,182.8166666666667
2009-01-03 20:00:00,984.3633333333333,3.33,277.74,1.6166666666666665,88.5,7.761666666666667,6.868333333333333,0.8933333333333332,4.3516666666666675,6.9750000000000005,1236.9683333333332,0.8249999999999998,1.7733333333333334,174.46666666666667
2009-01-03 21:00:00,984.4533333333333,3.0100000000000002,277.4099999999999,1.5866666666666667,90.33333333333333,7.585000000000001,6.851666666666667,0.735,4.34,6.96,1238.535,2.015,3.0866666666666664,165.54999999999998
2009-01-03 22:00:00,984.4,2.785,277.18666666666667,1.555,91.58333333333333,7.465,6.835000000000001,0.6283333333333333,4.331666666666667,6.9433333333333325,1239.4766666666667,1.9083333333333332,3.045,182.98333333333335
2009-01-03 23:00:00,984.2466666666668,3.1783333333333332,277.59499999999997,1.8366666666666667,90.86666666666667,7.68,6.9750000000000005,0.7016666666666667,4.42,7.086666666666667,1237.4466666666667,2.5100000000000002,3.7516666666666665,175.78333333333333
2009-01-04 00:00:00,994.54,2.645,276.2383333333333,-0.5966666666666666,79.13333333333334,7.396666666666666,5.848333333333333,1.5483333333333331,3.6683333333333334,5.878333333333333,1253.3833333333332,0.2783333333333334,0.605,135.155
2009-01-04 01:00:00,994.2733333333335,1.6499999999999997,275.26333333333326,-0.9283333333333333,82.91666666666667,6.886666666666667,5.706666666666667,1.18,3.5766666666666667,5.741666666666666,1257.65,0.3466666666666667,0.855,138.85166666666666
2009-01-04 02:00:00,993.9233333333335,0.4649999999999999,274.105,-1.3083333333333333,87.81666666666666,6.32,5.546666666666667,0.7683333333333332,3.481666666666667,5.584999999999998,1262.7183333333332,0.40166666666666667,0.835,126.50833333333333
2009-01-04 03:00:00,993.8433333333332,-0.17833333333333334,273.465,-1.6150000000000002,89.98333333333333,6.03,5.426666666666667,0.6033333333333334,3.401666666666667,5.458333333333333,1265.6616666666666,0.3416666666666666,0.8166666666666668,144.58333333333334
2009-01-04 04:00:00,993.8516666666668,-0.9533333333333335,272.68666666666667,-2.06,92.14999999999999,5.696666666666666,5.25,0.4466666666666666,3.2916666666666665,5.281666666666666,1269.3516666666667,0.19499999999999998,0.5233333333333333,127.71
2009-01-04 05:00:00,993.8933333333333,-1.3883333333333334,272.25333333333333,-2.3866666666666667,92.85000000000001,5.516666666666667,5.123333333333333,0.39499999999999996,3.215,5.155,1271.4883333333335,0.25833333333333336,0.7116666666666666,152.6833333333333
2009-01-04 06:00:00,994.0566666666665,-1.165,272.4533333333333,-2.203333333333333,92.63333333333333,5.6116666666666655,5.196666666666666,0.4183333333333333,3.2566666666666664,5.228333333333334,1270.655,0.4583333333333333,0.9833333333333333,162.65
2009-01-04 07:00:00,994.1550000000001,2.8266666666666667,276.45166666666665,-0.835,77.06833333333333,7.528333333333333,5.746666666666667,1.7833333333333332,3.6016666666666666,5.778333333333333,1252.1616666666666,0.3883333333333334,0.8983333333333333,145.81666666666666
2009-01-04 08:00:00,994.1566666666666,5.8933333333333335,279.52,0.008333333333333312,65.80333333333333,9.293333333333335,6.113333333333334,3.1799999999999997,3.8316666666666666,6.150000000000001,1238.195,0.7933333333333333,1.5866666666666667,116.44833333333332
2009-01-04 09:00:00,994.0483333333333,6.846666666666667,280.485,0.7033333333333333,64.84666666666666,9.933333333333332,6.428333333333334,3.5033333333333334,4.033333333333333,6.463333333333332,1233.6966666666667,3.013333333333333,4.501666666666666,11.549999999999999
2009-01-04 10:00:00,993.9583333333334,9.268333333333333,282.91833333333335,0.9499999999999998,55.955000000000005,11.706666666666669,6.544999999999999,5.161666666666666,4.105,6.583333333333333,1222.9466666666667,3.556666666666666,6.044999999999999,57.56833333333333
2009-01-04 11:00:00,993.96,10.208333333333334,283.85833333333335,0.32,50.18333333333333,12.468333333333334,6.251666666666666,6.215,3.921666666666667,6.291666666666667,1219.0266666666669,4.276666666666666,7.3549999999999995,69.31333333333333
2009-01-04 12:00:00,993.705,11.226666666666667,284.90166666666664,-0.25333333333333335,44.96833333333334,13.34666666666667,5.998333333333334,7.353333333333333,3.7616666666666667,6.035,1214.47,4.4383333333333335,7.668333333333333,60.46666666666667
2009-01-04 13:00:00,993.3616666666667,12.311666666666666,286.01500000000004,-1.2983333333333333,38.78333333333334,14.336666666666668,5.5616666666666665,8.776666666666666,3.4866666666666664,5.593333333333334,1209.6333333333334,5.579999999999999,9.315000000000001,40.57
2009-01-04 14:00:00,993.2133333333333,12.781666666666666,286.49999999999994,-0.8616666666666667,38.81333333333333,14.784999999999998,5.741666666666667,9.045,3.605,5.78,1207.3799999999999,5.093333333333334,8.585,45.365
2009-01-04 15:00:00,993.0233333333332,13.076666666666666,286.81,0.11833333333333335,40.876666666666665,15.076666666666666,6.161666666666666,8.911666666666667,3.8683333333333336,6.206666666666667,1205.7116666666668,4.771666666666666,8.396666666666667,46.72833333333333
2009-01-04 16:00:00,992.7699999999999,13.07,286.8233333333333,0.7933333333333333,42.951666666666675,15.07,6.471666666666667,8.594999999999999,4.065,6.5183333333333335,1205.2866666666666,4.335,7.940000000000001,56.741666666666674
2009-01-04 17:00:00,993.0450000000001,12.876666666666665,286.60999999999996,-0.21833333333333335,40.401666666666664,14.876666666666665,6.011666666666667,8.866666666666667,3.773333333333333,6.055,1206.6499999999999,4.043333333333333,6.69,61.77166666666667
2009-01-04 18:00:00,993.3699999999999,12.155,285.85833333333335,0.05833333333333334,43.245000000000005,14.189999999999998,6.133333333333333,8.055,3.8516666666666666,6.175,1210.0433333333335,4.346666666666668,7.3566666666666665,46.17000000000001
2009-01-04 19:00:00,993.9566666666666,11.653333333333336,285.3083333333334,0.8233333333333334,47.25833333333333,13.726666666666667,6.486666666666667,7.241666666666667,4.0683333333333325,6.523333333333333,1212.7300000000002,4.508333333333334,6.585,37.92166666666666
2009-01-04 20:00:00,994.2283333333334,11.211666666666666,284.84166666666664,0.985,49.218333333333334,13.331666666666669,6.561666666666667,6.766666666666667,4.115,6.601666666666667,1214.9116666666666,3.856666666666667,5.938333333333333,42.64833333333333
2009-01-04 21:00:00,994.285,10.325,283.95,0.725,51.25333333333333,12.565,6.44,6.126666666666668,4.04,6.476666666666667,1218.8366666666668,3.691666666666667,5.586666666666666,47.52166666666667
2009-01-04 22:00:00,994.4,9.438333333333334,283.0516666666667,1.1316666666666666,56.03666666666667,11.841666666666667,6.63,5.210000000000001,4.16,6.666666666666667,1222.7133333333334,4.953333333333333,7.1883333333333335,40.54
2009-01-04 23:00:00,994.5033333333332,8.568333333333333,282.1716666666667,1.1416666666666666,59.45666666666667,11.161666666666667,6.636666666666667,4.526666666666667,4.158333333333334,6.675000000000001,1226.6133333333335,4.251666666666666,6.148333333333333,27.16666666666667
2009-01-05 00:00:00,992.7566666666667,9.523333333333333,283.2716666666666,8.476666666666665,93.18333333333334,11.906666666666666,11.094999999999999,0.8116666666666666,6.98,11.176666666666668,1218.243333333333,1.315,2.1483333333333334,189.5
2009-01-05 01:00:00,992.8833333333333,9.691666666666668,283.42833333333334,8.346666666666666,91.36666666666666,12.045,10.996666666666668,1.05,6.918333333333333,11.073333333333332,1217.7216666666666,1.4733333333333334,2.606666666666667,234.58333333333334
2009-01-05 02:00:00,992.6633333333333,9.765,283.52,7.930000000000001,88.31666666666668,12.101666666666667,10.686666666666667,1.416666666666667,6.7250000000000005,10.766666666666667,1217.275,1.0566666666666666,2.065,162.81333333333333
2009-01-05 03:00:00,992.8683333333335,8.785,282.5216666666667,7.719999999999999,93.03333333333335,11.328333333333333,10.536666666666667,0.7933333333333333,6.626666666666668,10.611666666666666,1221.8300000000002,0.7883333333333332,1.38,192.67333333333332
2009-01-05 04:00:00,993.0433333333334,8.445,282.17,7.491666666666666,93.7,11.068333333333333,10.37,0.6966666666666668,6.521666666666666,10.443333333333333,1223.6000000000001,0.43,1.0633333333333332,182.71666666666667
2009-01-05 05:00:00,993.3216666666667,7.9866666666666655,281.68666666666667,7.331666666666666,95.61666666666666,10.728333333333333,10.258333333333335,0.47,6.446666666666666,10.328333333333331,1225.99,0.53,1.0666666666666667,188.48333333333335
2009-01-05 06:00:00,993.63,7.8566666666666665,281.53166666666664,7.303333333333334,96.28333333333332,10.631666666666666,10.238333333333333,0.39666666666666667,6.4383333333333335,10.306666666666667,1226.95,0.7183333333333334,1.5249999999999997,173.13333333333333
2009-01-05 07:00:00,993.8616666666667,8.746666666666668,282.40500000000003,7.998333333333332,95.05,11.301666666666668,10.74,0.5616666666666666,6.748333333333334,10.805,1223.1299999999999,1.5566666666666666,2.7949999999999995,179.9333333333333
2009-01-05 08:00:00,994.2866666666667,10.481666666666667,284.1083333333333,8.905,89.96666666666665,12.706666666666665,11.421666666666667,1.2833333333333334,7.176666666666667,11.485,1215.8583333333333,0.8666666666666666,1.67,153.91666666666666
2009-01-05 09:00:00,994.3866666666667,12.581666666666665,286.2,9.411666666666667,81.08333333333333,14.616666666666667,11.818333333333333,2.8000000000000003,7.426666666666666,11.885,1206.8683333333333,1.3616666666666666,2.44,179.1833333333333
2009-01-05 10:00:00,994.4516666666667,13.306666666666667,286.92333333333335,9.520000000000001,77.8,15.306666666666667,11.903333333333334,3.4000000000000004,7.4799999999999995,11.969999999999999,1203.8433333333332,2.1550000000000002,3.5866666666666664,40.40833333333334
2009-01-05 11:00:00,994.35,14.938333333333333,288.565,9.945,72.01666666666667,17.018333333333334,12.251666666666665,4.766666666666667,7.696666666666666,12.321666666666667,1196.745,1.6716666666666669,3.0016666666666665,55.34833333333333
2009-01-05 12:00:00,994.2183333333332,16.371666666666666,290.015,10.338333333333333,67.45666666666666,18.650000000000002,12.578333333333333,6.073333333333333,7.908333333333334,12.651666666666666,1190.5083333333332,2.3283333333333336,4.4399999999999995,76.28166666666667
2009-01-05 13:00:00,994.1633333333334,16.561666666666667,290.2083333333333,10.986666666666666,69.57,18.875,13.131666666666668,5.745,8.256666666666668,13.208333333333334,1189.4133333333332,3.2383333333333333,5.335,29.63
2009-01-05 14:00:00,994.1083333333332,17.158333333333335,290.81,11.005,67.09500000000001,19.605,13.149999999999999,6.456666666666667,8.27,13.226666666666668,1186.8933333333334,2.8216666666666668,5.293333333333333,16.676666666666666
2009-01-05 15:00:00,993.9216666666667,17.041666666666668,290.7083333333333,11.15,68.23166666666667,19.46,13.278333333333334,6.183333333333334,8.351666666666667,13.360000000000001,1187.0866666666666,3.615,5.563333333333333,21.088333333333335
2009-01-05 16:00:00,993.8983333333332,16.991666666666667,290.66,10.651666666666666,66.20333333333333,19.396666666666665,12.840000000000002,6.555,8.076666666666666,12.92,1187.46,3.455,5.3566666666666665,21.316666666666666
2009-01-05 17:00:00,994.005,16.906666666666666,290.56666666666666,10.495,65.86666666666667,19.291666666666668,12.708333333333334,6.585,7.989999999999999,12.783333333333333,1188.0,3.043333333333333,4.919999999999999,15.398333333333335
2009-01-05 18:00:00,994.2133333333333,16.393333333333334,290.035,10.778333333333334,69.37333333333333,18.676666666666666,12.950000000000001,5.726666666666667,8.139999999999999,13.026666666666666,1190.2466666666667,1.0433333333333332,2.085,216.72166666666666
2009-01-05 19:00:00,994.5366666666667,15.38,288.99333333333334,10.645000000000001,73.35000000000001,17.50333333333333,12.833333333333334,4.67,8.066666666666668,12.905,1194.8716666666667,1.1366666666666665,1.8566666666666667,265.75
